DEPTH,GR,NPHI,RHOB,RS,RD,VP,VS,TIME,PHIE,SW,VSH,LR,MR,PI,SI,VPVS,LITHO,LITHO_LBL,LITHO_GMM
4752.0,13.6812,0.2334,2.6564,22.0884,53.0784,5260.6328,500.0,3187.4917,0.1695,0.2189,0.0,195282304.0,0.0,13974.34496992,1328.2,10.5212656,3,HC Sand,1
4752.5,12.6938,0.1874,2.6806,70.8987,79.3531,4969.5601,500.0,3187.7913,0.1409,0.225,0.0,177459776.0,0.0,13321.40280406,1340.3,9.9391202,3,HC Sand,1
4753.0,12.6938,0.1874,2.6806,70.8987,79.3531,5000.689,500.0,3188.0901,0.1409,0.225,0.0,179689904.0,0.0,13404.846933400002,1340.3,10.001378,3,HC Sand,1
4753.5,12.7351,0.187,2.6958,70.8987,79.3531,4647.1914,500.0,3188.3882,0.1391,0.1964,0.0,156948256.0,0.0,12527.89857612,1347.9,9.2943828,3,HC Sand,1
4754.0,12.7351,0.187,2.6958,70.8987,79.3531,4678.061,500.0,3188.6865,0.1391,0.1964,0.0,159040288.0,0.0,12611.1168438,1347.9,9.356122,3,HC Sand,1
4754.5,12.3235,0.1637,2.6994,69.112,78.3727,4663.5669,500.0,3188.9844,0.122,0.2474,0.0,158478688.0,0.0,12588.83248986,1349.6999999999998,9.3271338,3,HC Sand,1
4755.0,12.3235,0.1637,2.6994,69.112,78.3727,4711.6582,500.0,3189.2815,0.122,0.2474,0.0,161764064.0,0.0,12718.65014508,1349.6999999999998,9.4233164,3,HC Sand,1
4755.5,12.3235,0.1555,2.7157,69.112,75.5466,4663.5669,500.0,3189.5784,0.1151,0.2643,0.0,160398384.0,0.0,12664.84863033,1357.85,9.3271338,3,HC Sand,1
4756.0,12.3235,0.1555,2.7157,69.112,75.5466,4580.793,500.0,3189.8757,0.1151,0.2643,0.0,154755072.0,0.0,12440.0595501,1357.85,9.161586,3,HC Sand,1
4756.5,14.6046,0.1678,2.7157,69.112,42.8418,4580.793,500.0,3190.1733,0.1221,0.4268,0.0012,154755072.0,0.0,12440.0595501,1357.85,9.161586,2,Wet Sand,1
4757.0,14.6046,0.1678,2.7157,69.112,42.8418,4550.9385,500.0,3190.4719,0.1221,0.4268,0.0012,152744480.0,0.0,12358.98368445,1357.85,9.101877,2,Wet Sand,1
4757.5,14.2172,0.2092,2.6992,27.9637,29.3443,4625.1895,500.0,3190.7634,0.1499,0.3624,0.0007,155858016.0,0.0,12484.3114984,1349.6,9.250379,2,Wet Sand,1
4758.0,14.2172,0.2092,2.6992,27.9637,29.3443,4625.1895,500.0,3191.043,0.1499,0.3624,0.0007,155858016.0,0.0,12484.3114984,1349.6,9.250379,2,Wet Sand,1
4758.5,13.8677,0.1847,2.6878,21.2869,28.7417,4733.4116,500.0,3191.3223,0.1321,0.4029,0.0,161861072.0,0.0,12722.463698480002,1343.9,9.4668232,2,Wet Sand,1
4759.0,13.8677,0.1847,2.6878,21.2869,28.7417,4625.1895,500.0,3191.5925,0.1321,0.4029,0.0,154544288.0,0.0,12431.5843381,1343.9,9.250379,2,Wet Sand,1
4759.5,13.8677,0.1921,2.6992,19.6923,17.8796,4533.5557,500.0,3191.8401,0.1367,0.543,0.0002,149743504.0,0.0,12236.97354544,1349.6,9.0671114,2,Wet Sand,1
4760.0,13.8677,0.1921,2.6992,19.6923,17.8796,4226.7349,500.0,3192.0613,0.1367,0.543,0.0002,130160776.0,0.0,11408.80284208,1349.6,8.4534698,2,Wet Sand,1
4760.5,12.9033,0.225,2.685,13.7078,15.5786,4091.7969,500.0,3192.2642,0.1594,0.4272,0.0,120702624.0,0.0,10986.4746765,1342.5,8.183593799999999,2,Wet Sand,1
4761.0,12.9033,0.225,2.685,13.7078,15.5786,4119.2974,2427.3835,3192.4617,0.1594,0.4272,0.0,30775958.0,45777284.0,11060.313519,6517.5246975,1.6970113704735987,2,Wet Sand,2
4761.5,12.9033,0.2223,2.685,12.5396,15.047,4119.2974,2519.885,3192.6589,0.1546,0.6026,0.0169,30775958.0,45777284.0,11060.313519,6765.891225,1.634716425551166,2,Wet Sand,1
4762.0,12.9033,0.2223,2.685,12.5396,15.047,4096.0034,2427.3835,3192.8577,0.1546,0.6026,0.0169,35994664.0,42478128.0,10997.769128999998,6517.5246975,1.6874150293927597,2,Wet Sand,1
4762.5,12.369,0.1998,2.6831,12.5396,15.047,4079.5129,2449.4795,3193.0618,0.1413,0.536,0.0,33421662.0,43193792.0,10945.74106199,6572.19844645,1.665461131640416,2,Wet Sand,1
4763.0,12.369,0.1998,2.6831,12.5396,15.047,4096.0034,2271.4282,3193.2717,0.1413,0.536,0.0,46494704.0,37142552.0,10989.98672254,6094.469003419999,1.8032722319816228,2,Wet Sand,1
4763.5,10.2963,0.2117,2.6831,13.0697,15.047,4153.8052,2202.1738,3193.489,0.1497,0.2626,0.0,54388340.0,34912176.0,11145.07473212,5908.65252278,1.8862295064994412,3,HC Sand,1
4764.0,10.2963,0.2117,2.6831,13.0697,15.047,4153.8052,2238.8191,3193.7175,0.1497,0.2626,0.0,52045180.0,36083756.0,11145.07473212,6006.97552721,1.8553554416254527,3,HC Sand,1
4764.5,9.9429,0.2061,2.6764,13.0697,14.4037,4153.8052,2238.8191,3193.9517,0.1458,0.5337,0.0,51785584.0,35903768.0,11117.24423728,5991.975439240001,1.8553554416254527,2,Wet Sand,1
4765.0,9.9429,0.2061,2.6764,13.0697,14.4037,4243.4941,2256.2134,3194.1914,0.1458,0.5337,0.0,56060300.0,36463836.0,11357.28760924,6038.529543760001,1.8808035179651,2,Wet Sand,1
4765.5,13.2613,0.1997,2.6741,12.6068,14.3312,4243.4941,2256.2134,3194.4307,0.1406,0.5811,0.0052,55963984.0,36401192.0,11347.52757281,6033.340252940001,1.8808035179651,2,Wet Sand,1
4766.0,13.2613,0.1997,2.6741,12.6068,14.3312,4524.3228,2265.605,3194.6719,0.1406,0.5811,0.0052,72963752.0,36704864.0,12098.49159948,6058.454330500001,1.996960105578863,2,Wet Sand,1
4766.5,11.6368,0.1949,2.6741,13.1938,13.366,4524.3228,2238.3062,3194.9167,0.1379,0.5613,0.0,74722152.0,35825664.0,12098.49159948,5985.45460942,2.0213154035850858,2,Wet Sand,1
4767.0,11.6368,0.1949,2.6741,13.1938,13.366,4560.9077,2292.1499,3195.1616,0.1379,0.5613,0.0,73610288.0,37570008.0,12196.32328057,6129.43804759,1.9897946901291228,2,Wet Sand,1
4767.5,12.6315,0.1795,2.7404,14.4617,14.3312,4560.9077,2264.447,3195.405,0.1272,0.6441,0.0,79201568.0,38508120.0,12498.71146108,6205.490558800001,2.0141375355660784,2,Wet Sand,1
4768.0,12.6315,0.1795,2.7404,14.4617,14.3312,4790.7202,2303.7661,3195.6453,0.1272,0.6441,0.0,92643224.0,39857012.0,13128.48963608,6313.24062044,2.079516753024537,2,Wet Sand,1
4768.5,12.6315,0.1508,2.7668,19.9612,19.1228,4824.0215,2303.7661,3195.8828,0.1074,0.6184,0.0,96887864.0,40628640.0,13347.1026862,6374.06004548,2.0939719097351075,2,Wet Sand,1
4769.0,12.6315,0.1508,2.7668,19.9612,19.1228,4790.7202,2352.9502,3196.1187,0.1074,0.6184,0.0,90930168.0,42381952.0,13254.96464936,6510.142613360001,2.036048276754858,2,Wet Sand,1
4769.5,16.6131,0.1545,2.7668,19.9612,19.1228,4765.1431,2479.3247,3196.353,0.1088,0.5539,0.0142,79709472.0,47056792.0,13184.19792908,6859.79557996,1.9219520137882704,2,Wet Sand,1
4770.0,16.6131,0.1545,2.7668,19.9612,19.1228,4628.9404,2470.6309,3196.5789,0.1088,0.5539,0.0142,70573552.0,46727360.0,12807.35229872,6835.74157412,1.8735863782809483,2,Wet Sand,1
4770.5,27.51,0.2216,2.6633,19.1837,19.4211,4640.5269,2503.2544,3196.7942,0.15,0.5839,0.0485,63852160.0,44447792.0,12359.11529277,6666.917443519999,1.85379756048766,2,Wet Sand,1
4771.0,27.51,0.2216,2.6633,19.1837,19.4211,4648.3325,2503.2544,3197.0056,0.15,0.5839,0.0485,64366456.0,44447792.0,12379.90394725,6666.917443519999,1.8569157413645216,2,Wet Sand,1
4771.5,27.3563,0.134,2.6353,12.5512,13.2182,4640.5269,2693.7788,3197.2141,0.0904,0.6988,0.0482,48763652.0,50394596.0,12229.18053957,7098.91527164,1.7226829834728818,2,Wet Sand,1
4772.0,27.3563,0.134,2.6353,12.5512,13.2182,4648.3325,2739.9968,3197.4172,0.0904,0.6988,0.0482,45778988.0,52138700.0,12249.75063725,7220.713567039999,1.6964736966116167,2,Wet Sand,2
4772.5,34.4832,0.15,2.6151,16.2182,16.2927,4766.0747,2875.5342,3197.6152,0.099,0.7692,0.0825,42250288.0,56547532.0,12463.76194797,7519.80948642,1.657457143093621,2,Wet Sand,2
4773.0,34.4832,0.15,2.6151,16.2182,16.2927,4766.0747,2879.8948,3197.8127,0.099,0.7692,0.0825,31749774.0,56719164.0,12463.76194797,7531.21289148,1.654947500165631,2,Wet Sand,2
4773.5,34.4832,0.1727,2.6119,16.2182,16.2927,4766.0747,2838.9324,3198.0107,0.1078,0.5908,0.12,45000744.0,54982340.0,12448.51050893,7415.00753556,1.6788264137603277,2,Wet Sand,1
4774.0,34.4832,0.1727,2.6119,16.2182,16.2927,4766.0747,2696.4026,3198.2122,0.1078,0.5908,0.12,55765216.0,49600104.0,12448.51050893,7042.733950939999,1.7675679069587014,2,Wet Sand,1
4774.5,11.1339,0.0873,2.5561,26.6371,28.5765,4707.6851,2692.0063,3198.4199,0.074,0.7465,0.0,50103284.0,47348672.0,12033.31388411,6881.037303429999,1.74876451812167,2,Wet Sand,2
4775.0,11.1339,0.0873,2.5561,26.6371,28.5765,4707.6851,2743.946,3198.6333,0.074,0.7465,0.0,46413836.0,49193392.0,12033.31388411,7013.800370599999,1.715662443794448,2,Wet Sand,2
4775.5,11.1771,0.0657,2.5561,47.0862,30.6921,4677.853,2709.0405,3198.8552,0.0669,0.5397,0.0015,38565548.0,52202860.0,11957.0600533,6924.57842205,1.7267563921617266,2,Wet Sand,2
4776.0,11.1771,0.0657,2.5252,47.0862,30.6921,4120.6602,2709.0405,3199.0764,0.0669,0.5397,0.0015,12340835.0,38742104.0,10405.49113704,6840.8690706,1.5210773703826137,2,Wet Sand,2
4776.5,48.4493,0.1116,2.4928,47.0862,30.6921,4120.6602,2709.0405,3199.2971,0.0786,0.6995,0.1534,14305198.0,45604972.0,10271.98174656,6753.0961584,1.5210773703826137,2,Wet Sand,2
4777.0,48.4493,0.1116,2.512,47.0862,30.6921,3878.6467,2531.417,3199.5178,0.0786,0.6995,0.1534,12408747.0,37172056.0,9743.1605104,6358.919504,1.5322037815184144,2,Wet Sand,2
4777.5,49.3383,0.1321,2.4898,14.0043,14.0469,3878.6467,2531.417,3199.7412,0.0914,0.7437,0.1594,12667163.0,42664416.0,9657.054553659998,6302.722046599999,1.5322037815184144,2,Wet Sand,2
4778.0,49.3383,0.1321,2.4898,14.0043,14.0469,3878.6467,2531.417,3199.967,0.0914,0.7437,0.1594,13810433.0,39725284.0,9657.054553659998,6302.722046599999,1.5322037815184144,2,Wet Sand,2
4778.5,45.4086,0.1273,2.4888,13.989,14.0469,3868.8914,2478.6582,3200.1934,0.0952,0.7117,0.1391,16604762.0,38053724.0,9628.89691632,6168.88452816,1.5608813671848745,2,Wet Sand,2
4779.0,45.4086,0.1273,2.4911,13.989,14.0469,3809.5999,2455.573,3200.4197,0.0952,0.7117,0.1391,15224736.0,37418956.0,9490.09431089,6117.0779003,1.5514097524284558,2,Wet Sand,2
4779.5,42.7618,0.1062,2.4929,17.7977,18.1164,3756.25,2422.582,3200.6438,0.0925,0.6494,0.121,14738428.0,36472488.0,9363.955625,6039.2546678,1.550515111562787,2,Wet Sand,2
4780.0,42.7618,0.1062,2.4853,17.7977,18.1164,4937.7202,3237.2864,3200.8657,0.0925,0.6494,0.121,14274372.0,68162632.0,12271.71601306,8045.62788992,1.5252651727076108,2,Wet Sand,2
4780.5,42.7618,0.0961,2.4657,17.7977,19.0083,4942.3345,3321.9087,3201.0872,0.0994,0.5896,0.0701,12451679.0,70546928.0,12186.31417665,8190.83028159,1.4877996195380083,2,Wet Sand,2
4781.0,42.7618,0.0961,2.4657,17.7977,19.0083,4942.3345,3321.9087,3201.3135,0.0994,0.5896,0.0701,21076398.0,63716500.0,12186.31417665,8190.83028159,1.4877996195380083,2,Wet Sand,2
4781.5,44.7052,0.0775,2.4615,17.4396,19.0083,5099.5586,3303.4214,3201.5483,0.0926,0.6262,0.1319,14042351.0,71762080.0,12552.5634939,8131.371776100001,1.5437202774069334,2,Wet Sand,2
4782.0,44.7052,0.0775,2.4622,17.4396,19.0083,5043.9668,3303.4214,3201.7961,0.0926,0.6262,0.1319,21924356.0,66157096.0,12419.255054960002,8133.684171080001,1.5268917250460383,2,Wet Sand,2
4782.5,45.3457,0.0838,2.4749,14.7109,15.0258,4999.0249,3366.0146,3202.0483,0.0987,0.7052,0.1549,12102172.0,63788248.0,12372.08672501,8330.54953354,1.4851465290732846,2,Wet Sand,2
4783.0,45.3457,0.0838,2.4474,14.7109,15.0258,4995.8096,3366.0146,3202.2993,0.0987,0.7052,0.1549,13764206.0,67862896.0,12226.74441504,8237.98413204,1.484191304458394,2,Wet Sand,2
4783.5,45.3457,0.0828,2.4454,14.122,14.5549,4845.5547,3227.1355,3202.551,0.1074,0.6085,0.1363,13218243.0,68112424.0,11849.319463379998,7891.637151699999,1.5015033301204737,2,Wet Sand,2
4784.0,45.3457,0.0828,2.453,14.122,14.5549,4845.5547,3237.5776,3202.8042,0.1074,0.6085,0.1363,23580078.0,58852304.0,11886.145679099998,7941.7778528,1.4966605588079185,2,Wet Sand,2
4784.5,42.5062,0.0848,2.4164,14.7109,15.0258,4700.6841,3144.3408,3203.0574,0.1171,0.5799,0.1201,13562285.0,57730356.0,11358.73305924,7597.98510912,1.494966480732623,2,Wet Sand,2
4785.0,42.5062,0.0848,2.3959,14.7109,15.0258,4714.7104,3144.3408,3203.3088,0.1171,0.5799,0.1201,7259650.5,60169560.0,11295.97464736,7533.52612272,1.4994272885432776,2,Wet Sand,2
4785.5,37.1589,0.0849,2.3662,22.7719,23.688,4730.7349,3103.5259,3203.5581,0.1282,0.422,0.0921,17446904.0,53928320.0,11193.86492038,7343.56298458,1.5243097858471233,2,Wet Sand,2
4786.0,37.1589,0.0849,2.3519,22.7719,23.688,4812.8862,3103.5259,3203.8074,0.1282,0.422,0.0921,9947514.0,59090356.0,11319.42705378,7299.18256421,1.5507800982102324,2,Wet Sand,2
4786.5,35.9074,0.1533,2.2883,22.7719,23.5601,4353.2378,2915.8647,3204.0549,0.1635,0.3354,0.0861,10190967.0,44522000.0,9961.51405774,6672.37319301,1.492949175591035,2,Wet Sand,3
4787.0,35.9074,0.1533,2.2841,22.7719,23.5601,4376.7266,2905.1206,3204.2996,0.1635,0.3354,0.0861,11875296.0,44029764.0,9996.88122706,6635.585962460001,1.5065559068356749,2,Wet Sand,3
4787.5,48.807,0.2231,2.2845,15.4627,16.4135,4266.8438,2871.7454,3204.5383,0.1741,0.3297,0.1891,12465468.0,38545392.0,9747.604661099998,6560.502366299999,1.4858015616565452,2,Wet Sand,3
4788.0,48.807,0.2231,2.2824,15.4627,16.4135,4142.4048,2791.7012,3204.7681,0.1741,0.3297,0.1891,8918805.0,42960176.0,9454.62471552,6371.77881888,1.4838281403468252,2,Wet Sand,3
4788.5,48.807,0.2231,2.2564,15.4627,16.4135,4134.7007,2791.7012,3204.9978,0.1867,0.4398,0.1555,7495549.5,38723896.0,9329.538659480002,6299.19458768,1.4810684968720866,2,Wet Sand,3
4789.0,48.807,0.2231,2.2291,15.4627,16.4135,4058.2576,2723.9131,3205.2261,0.1867,0.4398,0.1555,8298801.0,37774716.0,9046.26201616,6071.8746912100005,1.4898630943843252,2,Wet Sand,3
4789.5,45.6512,0.2231,2.226,12.1167,12.4904,3821.6714,2628.8657,3205.4497,0.2064,0.2789,0.0924,7970258.0,31021038.0,8507.0405364,5851.855048199999,1.453733981161533,3,HC Sand,3
4790.0,45.6512,0.2231,2.1978,12.1167,12.4904,3913.6057,2628.8657,3205.6672,0.2064,0.2789,0.0924,7218909.0,33383348.0,8601.32260746,5777.721035459999,1.4887050715447352,3,HC Sand,3
4790.5,45.6512,0.2231,2.1978,12.8263,13.5588,3920.4722,2603.0601,3205.884,0.2005,0.3562,0.1372,9009448.0,33574596.0,8616.41380116,5721.00548778,1.5061012997740622,2,Wet Sand,3
4791.0,45.6512,0.2231,2.1947,12.8263,13.5588,3882.9736,2574.499,3206.1028,0.2005,0.3562,0.1372,8773213.0,31925684.0,8521.96215992,5650.2529553,1.5082443613301073,2,Wet Sand,3
4791.5,46.1748,0.2231,2.2001,12.8263,13.5588,3886.0071,2603.0601,3206.3237,0.1998,0.3404,0.1403,8917141.0,35217424.0,8549.60422071,5726.99252601,1.492861075316701,2,Wet Sand,3
4792.0,46.1748,0.2231,2.1947,12.8263,13.5588,3886.0071,2631.0432,3206.5493,0.1998,0.3404,0.1403,6240865.0,34388752.0,8528.61978237,5774.35051104,1.4769833881861003,2,Wet Sand,3
4792.5,39.3396,0.2231,2.1935,16.3955,17.8186,3839.2361,2505.5876,3206.7739,0.2085,0.2952,0.103,10255726.0,29483142.0,8421.36438535,5496.006400599999,1.5322697558049858,3,HC Sand,3
4793.0,39.3396,0.2231,2.1674,16.3955,17.8186,3771.5339,2510.3704,3206.9985,0.2085,0.2952,0.103,7796842.5,30320210.0,8174.42257486,5440.97680496,1.502381441400042,3,HC Sand,3
4793.5,34.9123,0.2231,2.156,20.2717,22.6356,3875.1631,2556.4465,3207.2234,0.2134,0.2546,0.0818,9045950.0,30378994.0,8354.8516436,5511.698654000001,1.5158397017109493,3,HC Sand,3
4794.0,34.9123,0.2231,2.1674,20.2717,22.6356,3807.1465,2522.0161,3207.4456,0.2134,0.2546,0.0818,8330047.0,29879776.0,8251.6093241,5466.217695140001,1.5095647089643878,3,HC Sand,3
4794.5,34.9123,0.2231,2.1873,21.774,22.9826,3819.6064,2539.8376,3207.6675,0.2205,0.2512,0.0513,7270298.5,28623556.0,8354.62507872,5555.38678248,1.5038782007164555,3,HC Sand,3
4795.0,34.9123,0.2231,2.1674,21.774,22.9826,3819.6064,2539.8376,3207.8914,0.2205,0.2512,0.0513,7742702.5,29591890.0,8278.61491136,5504.84401424,1.5038782007164555,3,HC Sand,3
4795.5,35.6124,0.2231,2.1697,20.2717,22.9826,3932.1448,2555.1484,3208.1106,0.2128,0.2188,0.0846,6341455.0,35554212.0,8531.57457256,5543.905483480001,1.5389105384250872,3,HC Sand,3
4796.0,35.6124,0.2231,2.1664,20.2717,22.9826,3984.2341,2591.9268,3208.3308,0.2128,0.2188,0.0846,11441600.0,31528758.0,8631.44475424,5615.15021952,1.5371707642360888,3,HC Sand,3
4796.5,35.6124,0.2231,2.1697,18.5773,19.586,3932.1448,2555.1484,3208.5527,0.205,0.276,0.1179,11626511.0,31572704.0,8531.57457256,5543.905483480001,1.5389105384250872,3,HC Sand,3
4797.0,35.6124,0.2231,2.1664,18.5773,19.586,3848.489,2530.2134,3208.7756,0.205,0.276,0.1179,9625940.0,30706462.0,8337.366569599999,5481.45430976,1.5210136030423362,3,HC Sand,3
4797.5,42.0275,0.2231,2.1815,17.5451,18.3512,3932.1448,2575.9624,3209.0198,0.2147,0.2854,0.0763,5619848.5,30884142.0,8577.973881200001,5619.4619756,1.5264760075690549,3,HC Sand,3
4798.0,42.0275,0.2231,2.1815,17.5451,18.3512,3942.7236,2611.134,3209.2864,0.2147,0.2854,0.0763,8729694.0,31177772.0,8601.051533400001,5696.188821000001,1.509966014765998,3,HC Sand,3
4798.5,38.6526,0.2231,2.1815,17.0399,17.3805,3922.6152,2575.9624,3209.5493,0.2026,0.2969,0.1281,9297976.0,34689968.0,8557.185058800002,5619.4619756,1.5227765746891335,3,HC Sand,3
4799.0,38.6526,0.2231,2.1894,17.0399,17.3805,3918.637,2570.4497,3209.8206,0.2026,0.2969,0.1281,10263817.0,31670216.0,8579.4638478,5627.74257318,1.5244947216823577,3,HC Sand,3
4799.5,38.6526,0.2231,2.1894,15.2686,17.018,3922.6152,2565.5322,3210.0828,0.2092,0.2978,0.0998,10430361.0,30882682.0,8588.17371888,5616.97619868,1.528967439972104,3,HC Sand,3
4800.0,38.6526,0.2231,2.1985,15.2686,17.018,3922.6152,2570.4497,3210.3503,0.2092,0.2978,0.0998,8721099.0,29611370.0,8623.8695172,5651.133665450001,1.5260423886139456,3,HC Sand,3
4800.5,38.6526,0.2021,2.1985,15.162,15.518,4039.2529,2620.0322,3210.6201,0.2031,0.3282,0.0877,7069095.5,36700480.0,8880.29750065,5760.140791700001,1.5416806327800092,2,Wet Sand,3
4801.0,38.6526,0.2021,2.2208,15.162,15.518,3971.1372,2727.8455,3210.8936,0.2031,0.3282,0.0877,9806319.0,32985290.0,8819.101493760001,6057.9992864000005,1.4557779023775357,2,Wet Sand,3
4801.5,36.2296,0.1567,2.2575,15.162,15.1635,4154.623,2767.1865,3211.144,0.1813,0.3678,0.1094,10117033.0,39804456.0,9379.0614225,6246.923523749999,1.5013888655499006,2,Wet Sand,3
4802.0,36.2296,0.1567,2.2575,15.162,15.1635,4176.9824,2776.6023,3211.354,0.1813,0.3678,0.1094,10335625.0,39288548.0,9429.537767999998,6268.17969225,1.5043502629094558,2,Wet Sand,3
4802.5,36.2296,0.136,2.2667,15.7596,15.1635,4188.2603,2816.4866,3211.5623,0.1788,0.3788,0.0876,8612552.0,40755616.0,9493.52962201,6384.130176220001,1.487051385225834,2,Wet Sand,3
4803.0,36.2296,0.136,2.2568,15.7596,15.1635,4222.7881,2831.0098,3211.7715,0.1788,0.3788,0.0876,9181461.0,40819664.0,9529.98818408,6389.02291664,1.4916190328977317,2,Wet Sand,3
4803.5,34.1235,0.1472,2.2414,19.4366,20.6873,4271.0127,2819.2737,3211.9783,0.1844,0.3116,0.0778,11780936.0,39932104.0,9573.04786578,6319.12007118,1.5149336866441878,2,Wet Sand,3
4804.0,34.1235,0.1472,2.2343,19.4366,20.6873,4190.7256,2819.2737,3212.1904,0.1844,0.3116,0.0778,7889024.0,36252364.0,9363.33820808,6299.103227910001,1.4864557492236383,2,Wet Sand,3
4804.5,34.1235,0.1257,2.2221,19.4366,20.6873,4190.7256,2853.6868,3212.4058,0.1819,0.2633,0.0547,6296307.0,40211108.0,9312.21135576,6341.17743828,1.4685303236500935,3,HC Sand,3
4805.0,34.1235,0.1257,2.2432,19.4366,20.6873,4114.9116,2853.6868,3212.6155,0.1819,0.2633,0.0547,10772923.0,37215188.0,9230.56970112,6401.39022976,1.4419632876319854,3,HC Sand,3
4805.5,41.6674,0.1027,2.2531,17.9716,21.4566,4241.2104,2904.5801,3212.8279,0.164,0.3619,0.1165,14805912.0,44234092.0,9555.87115224,6544.30942331,1.4601802167549105,2,Wet Sand,3
4806.0,41.6674,0.1027,2.2531,17.9716,21.4566,4365.1431,2865.0833,3213.0464,0.164,0.3619,0.1165,13777597.0,42887060.0,9835.10391861,6455.319183229999,1.52356585932423,2,Wet Sand,3
4806.5,41.6674,0.1967,2.2776,17.1353,21.4566,4241.2104,2848.3599,3213.2688,0.1811,0.2888,0.1424,8942444.0,41185940.0,9659.78080704,6487.42450824,1.4890008808226798,3,HC Sand,3
4807.0,41.6674,0.1967,2.2476,17.1353,21.4566,4333.6309,2936.6218,3213.4902,0.1811,0.2888,0.1424,7743597.5,43564864.0,9740.26881084,6600.351157679999,1.4757197879549897,3,HC Sand,3
4807.5,46.4023,0.1981,2.2532,17.9716,21.4931,4336.4619,2871.5315,3213.7097,0.1644,0.3295,0.1075,12001538.0,42775148.0,9770.91595308,6470.1347758,1.5101564792167526,2,Wet Sand,3
4808.0,46.4023,0.1981,2.2776,17.9716,21.4931,4364.2866,2881.1045,3213.9358,0.1644,0.3295,0.1075,12415527.0,42142516.0,9940.099160160002,6562.0036092,1.5147963567444362,2,Wet Sand,3
4808.5,45.3328,0.1336,2.429,18.225,21.4931,4336.4619,2871.5315,3214.1746,0.0772,0.6465,0.1974,12152998.0,47582380.0,10533.2659551,6974.9500135,1.5101564792167526,2,Wet Sand,2
4809.0,45.3328,0.1336,2.4463,18.225,21.4931,4364.2866,2881.1045,3214.4177,0.0772,0.6465,0.1974,15072832.0,43043344.0,10676.35430958,7048.045938349999,1.5147963567444362,2,Wet Sand,2
4809.5,54.8257,0.1646,2.429,18.8894,21.4931,4934.8472,3356.2625,3214.666,0.1013,0.5393,0.1356,10760208.0,66462144.0,11986.7438488,8152.361612499999,1.470340058323805,2,Wet Sand,2
4810.0,54.8257,0.1646,2.4463,18.8894,21.4931,5031.2871,3299.7378,3214.9128,0.1013,0.5393,0.1356,21169054.0,65160920.0,12308.037632729998,8072.148580139999,1.524753603149923,2,Wet Sand,2
4810.5,57.3548,0.1773,2.4198,22.5635,23.0889,5003.3276,3420.6235,3215.166,0.1001,0.4317,0.2115,9555640.0,68511168.0,12107.05212648,8277.2247453,1.4626946227785664,2,Wet Sand,2
4811.0,57.3548,0.1773,2.4458,22.5635,23.0889,4895.5327,3365.9878,3215.4277,0.1001,0.4317,0.2115,14708375.0,64329308.0,11973.49387766,8232.53296124,1.4544118965612411,2,Wet Sand,2
4811.5,57.7746,0.1992,2.4198,22.5635,23.0889,4955.9365,3431.2944,3215.6965,0.1039,0.4222,0.2718,15877519.0,67339920.0,11992.3751427,8303.046189120001,1.4443343887950857,2,Wet Sand,2
4812.0,57.7746,0.1992,2.4132,22.5635,23.0889,4949.8115,3365.9878,3215.9614,0.1039,0.4222,0.2718,11232603.0,69131920.0,11944.885111799998,8122.801758959999,1.4705375640398934,2,Wet Sand,2
4812.5,64.2815,0.2019,2.4132,15.2189,14.826,4955.9365,3376.2266,3216.2268,0.1125,0.5293,0.2145,10270042.0,66383700.0,11959.665961799998,8147.510031119999,1.4678921432583938,2,Wet Sand,2
4813.0,64.2815,0.2019,2.3988,15.2189,14.826,4949.8115,3365.9878,3216.4893,0.1125,0.5293,0.2145,16609770.0,58605120.0,11873.6078262,8074.331534639999,1.4705375640398934,2,Wet Sand,2
4813.5,57.7746,0.2206,2.4204,14.1682,13.4733,4801.9077,3245.0791,3216.7498,0.115,0.5276,0.2646,11700099.0,61689240.0,11622.53739708,7854.389453639999,1.4797505860488886,2,Wet Sand,2
4814.0,57.7746,0.2206,2.4178,14.1682,13.4733,4822.3706,3262.3625,3217.0176,0.115,0.5276,0.2646,6321600.0,72247456.0,11659.52763668,7887.740052500001,1.4781835556287812,2,Wet Sand,2
4814.5,64.2815,0.2095,2.3996,14.1682,13.4733,4797.8979,3301.2979,3217.2893,0.1187,0.5391,0.2004,7040128.5,62752980.0,11513.03580084,7921.79444084,1.453336852757214,2,Wet Sand,2
4815.0,64.2815,0.2095,2.4137,14.1682,13.4733,4847.856,3262.3625,3217.5608,0.1187,0.5391,0.2004,12908465.0,62005472.0,11701.270027199998,7874.36436625,1.4859955017261262,2,Wet Sand,2
4815.5,65.9462,0.2374,2.4067,13.8477,14.0087,3723.6138,2459.324,3217.8298,0.1092,0.4666,0.3516,10245345.0,35034136.0,8961.62133246,5918.855070799999,1.5140802106595146,2,Wet Sand,3
4816.0,65.9462,0.2374,2.3919,13.8477,14.0087,3791.8201,2465.6826,3218.1055,0.1092,0.4666,0.3516,12693822.0,34782824.0,9069.65449719,5897.66621094,1.537837879052235,2,Wet Sand,3
4816.5,65.9462,0.247,2.3919,13.8477,14.0087,3664.8826,2324.698,3218.3831,0.1231,0.3819,0.2916,14567134.0,30013858.0,8766.032690940001,5560.4451462,1.5764983666695631,2,Wet Sand,3
