DEPTH,GR,NPHI,RHOB,RS,RD,VP,VS,TIME,PHIE,SW,VSH,LR,MR,PI,SI,VPVS
5007.0,15.97,0.0483,2.3658,1950.0,1950.0,3309.7478,2240.1013,3251.8684,0.1173,0.053,0.014,2693277.25,35214720.0,7830.201345240001,5299.63165554,1.477499164881517
5007.5,16.0546,0.0483,2.3673,1950.0,1950.0,3309.7478,2276.8296,3252.356,0.1296,0.0505,0.0,3162110.75,27948056.0,7835.1659669400005,5389.93871208,1.4536651315495899
5008.0,16.0546,0.0483,2.3673,1950.0,1911.8986,3614.5168,2394.8948,3252.8132,0.1296,0.0505,0.0,4763823.0,23355222.0,8556.64562064,5669.434460040001,1.509259112341803
5008.5,16.9676,0.0522,2.4042,1774.4661,1543.7062,3477.0703,2310.9109,3253.2634,0.1019,0.0752,0.0554,11984214.0,33152370.0,8359.57241526,5555.891985779999,1.5046319180890964
5009.0,16.9676,0.0522,2.4383,1774.4661,1514.8639,3680.2676,2394.8948,3253.7156,0.1019,0.0752,0.0554,10523037.0,40116412.0,8973.59648908,5839.47199084,1.5367136794484668
5009.5,19.7894,0.0522,2.4377,780.9259,1104.0089,3680.5234,2401.562,3254.1394,0.0999,0.0742,0.0653,8374988.0,31733376.0,8972.01189218,5854.287687399999,1.532553979451707
5010.0,19.7894,0.0522,2.4444,780.9259,1099.605,3798.1648,2523.7043,3254.5159,0.0999,0.0742,0.0653,12017248.0,34460844.0,9284.234037119999,6168.942790919999,1.5049959696149824
5010.5,28.9319,0.0549,2.4527,854.7266,1099.605,3798.1648,2512.7827,3254.9199,0.0864,0.1249,0.0871,11196350.0,40203008.0,9315.75880496,6163.102128290001,1.5115373088170336
5011.0,28.9319,0.0549,2.4494,854.7266,766.4655,3902.2231,2523.7043,3255.3499,0.0864,0.1249,0.0871,10126296.0,38210584.0,9558.10526114,6181.561312419999,1.5462283358632787
5011.5,37.7854,0.0498,2.4579,219.7245,414.5056,3943.2952,2585.1636,3255.7981,0.0627,0.3743,0.3398,18138192.0,39202108.0,9692.22527208,6354.07361244,1.5253561515410476
5012.0,37.7854,0.0498,2.4914,219.7245,214.1607,3943.2952,2523.7043,3256.2927,0.0627,0.3743,0.3398,10484712.0,46776028.0,9824.32566128,6287.55689302,1.562502865331727
5012.5,63.5741,0.1003,2.4914,151.5956,214.1607,3943.2952,2519.425,3256.7866,0.0824,0.3049,0.1069,13184374.0,42718796.0,9824.32566128,6276.895445000001,1.5651568115740693
5013.0,63.5741,0.1003,2.4579,151.5956,214.1607,3806.4409,2519.425,3257.2629,0.0824,0.3049,0.1069,11287957.0,39939160.0,9355.85108811,6192.4947075,1.5108371553032933
5013.5,37.7854,0.0498,2.3696,218.6184,227.8887,3231.832,2225.4817,3257.7515,0.1162,0.1477,0.1331,3027545.75,27809228.0,7658.1491072,5273.50143632,1.452194372121775
5014.0,37.7854,0.0498,2.3696,218.6184,327.5954,3223.8584,2170.5034,3258.2588,0.1162,0.1477,0.1331,5452524.5,26451954.0,7639.254864640001,5143.22485664,1.4853044690001407
5014.5,16.4979,0.0452,2.3568,462.876,327.5954,3169.8352,2063.5679,3258.7585,0.1348,0.0756,0.0,5889866.0,21636908.0,7470.667599359999,4863.416826719999,1.536094450781096
5015.0,16.4979,0.0452,2.3427,462.876,615.1998,3050.1494,2053.0132,3259.2449,0.1348,0.0756,0.0,4795020.0,23132312.0,7145.584999379998,4809.594023639999,1.4856940033312986
5015.5,16.4979,0.037,2.3568,1735.8961,1041.5692,3062.0417,2063.5679,3259.7268,0.126,0.089,0.0,8505509.0,23653610.0,7216.61987856,4863.416826719999,1.483857982090146
5016.0,16.4979,0.037,2.3699,1735.8961,1475.6945,3169.8352,2063.5679,3260.1938,0.126,0.089,0.0,6403833.5,23127656.0,7512.192440479999,4890.44956621,1.536094450781096
5016.5,18.4509,0.037,2.3514,1950.0,1754.3915,3212.5005,2079.3743,3260.6741,0.1006,0.0619,0.0268,9247681.0,23906470.0,7553.8736757,4889.44072902,1.5449361377602868
5017.0,18.4509,0.037,2.419,1950.0,1754.3915,3531.271,2362.0081,3261.1323,0.1006,0.0619,0.0268,7675520.0,32646182.0,8542.144549,5713.6975939,1.495029166072716
5017.5,18.4509,0.0199,2.5152,1950.0,1754.3915,4230.8315,2725.0378,3261.5791,0.0499,0.1428,0.1118,11292311.0,58625700.0,10641.387388800002,6854.01507456,1.5525771789294078
5018.0,18.4509,0.0199,2.4973,1950.0,1192.7719,4230.8315,2749.6277,3261.9758,0.0499,0.1428,0.1118,10288577.0,53991592.0,10565.65550495,6866.64525521,1.5386924928054806
5018.5,17.1406,0.0209,2.5152,1950.0,765.4999,4230.8315,2749.6277,3262.3945,0.0466,0.2369,0.1215,20067274.0,48885428.0,10641.387388800002,6915.86359104,1.5386924928054806
5019.0,17.1406,0.0209,2.4973,1950.0,681.447,4161.2188,2725.0378,3262.8276,0.0466,0.2369,0.1215,14305130.0,49276212.0,10391.811709239999,6805.236897940001,1.5270315883324626
5019.5,17.1406,0.0373,2.4452,1950.0,657.7541,4014.1128,2690.8003,3263.2649,0.084,0.115,0.0646,9575272.0,37390060.0,9815.308618559999,6579.544893559999,1.4917914198240576
5020.0,17.1406,0.0373,2.4221,1950.0,657.7541,3756.0859,2500.6746,3263.6831,0.084,0.115,0.0646,10944248.0,30479724.0,9097.61565839,6056.883948659999,1.5020290524804787
5020.5,24.1715,0.0422,2.4259,1845.8472,657.7541,3668.8899,2440.2207,3264.0967,0.0884,0.1235,0.0647,9605974.0,42609556.0,8900.36000841,5919.73139613,1.503507408161893
5021.0,24.1715,0.0422,2.4204,1845.8472,504.6305,3668.8899,2439.0449,3264.5125,0.0884,0.1235,0.0647,9155784.0,34850696.0,8880.18111396,5903.464275959999,1.504232209911347
5021.5,24.1873,0.0545,2.4259,596.2276,504.6305,3668.8899,2440.2207,3264.9263,0.091,0.1825,0.0877,4867113.0,36103632.0,8900.36000841,5919.73139613,1.503507408161893
5022.0,24.1873,0.0545,2.4357,596.2276,309.326,3565.4033,2439.0449,3265.354,0.091,0.1825,0.0877,5606039.5,38086900.0,8684.25281781,5940.7816629300005,1.4618030606980625
5022.5,24.1873,0.0606,2.3708,318.0247,309.326,3328.4321,2243.2546,3265.8035,0.1372,0.1097,0.0,7555940.0,17848188.0,7891.04682268,5318.308005680001,1.4837513762370083
5023.0,24.1873,0.0606,2.3337,318.0247,338.3281,3146.8394,2100.5159,3266.3088,0.1372,0.1097,0.0,4109075.0,24029568.0,7343.779107779999,4901.97395583,1.498126912536106
5023.5,34.1235,0.0674,2.3708,1319.2892,538.7292,3146.8394,2100.5159,3266.8096,0.1245,0.0936,0.0682,5699840.0,28284526.0,7460.52684952,4979.903095719999,1.498126912536106
5024.0,34.1235,0.0674,2.3451,1319.2892,500.5423,3328.4321,2243.2546,3267.2983,0.1245,0.0936,0.0682,10453674.0,22002606.0,7805.50611771,5260.65636246,1.4837513762370083
5024.5,37.8167,0.0674,2.4111,1105.292,500.5423,3466.7085,2338.532,3267.7681,0.0687,0.1496,0.1739,9779815.0,43530508.0,8358.58086435,5638.4345052,1.482429361667918
5025.0,37.8167,0.0674,2.4175,1105.292,500.5423,3601.9204,2363.467,3268.26,0.0687,0.1496,0.1739,21769824.0,34735420.0,8707.642566999999,5713.6814725,1.523998600361249
5025.5,41.8736,0.0682,2.4719,586.8276,500.5423,3830.5178,2451.978,3268.7498,0.0977,0.1514,0.0999,6281825.0,31791124.0,9468.65694982,6061.044418200001,1.5622154032377125
5026.0,41.8736,0.0682,2.4922,586.8276,425.3694,3830.5178,2451.978,3269.262,0.0977,0.1514,0.0999,5548784.0,35136936.0,9546.41646116,6110.8195716,1.5622154032377125
5026.5,41.8736,0.0915,2.4175,546.4597,253.655,3601.9204,2451.978,3269.7813,0.0653,0.726,0.3591,18850666.0,47047124.0,8707.642566999999,5927.656815,1.4689856108007493
5027.0,41.8736,0.0915,2.4175,546.4597,173.4855,3601.9204,2451.978,3270.3201,0.0653,0.726,0.3591,16172727.0,48852876.0,8707.642566999999,5927.656815,1.4689856108007493
5027.5,25.1618,0.0915,2.3613,131.5472,173.4855,3390.28,2304.6011,3270.8677,0.1301,0.1761,0.0766,4859948.0,29613686.0,8005.468164,5441.854577429999,1.4710918952525018
5028.0,25.1618,0.0915,2.3375,131.5472,173.4855,3228.4878,2099.4094,3271.4045,0.1301,0.1761,0.0766,9803135.0,23574282.0,7546.5902325,4907.3694725,1.5378076329466752
5028.5,25.1618,0.0716,2.3078,900.2676,382.2376,3228.4878,2099.4094,3271.9336,0.1382,0.0795,0.0175,5056632.0,23474896.0,7450.70414484,4845.01701332,1.5378076329466752
5029.0,25.1618,0.0716,2.3251,900.2676,717.9642,3228.4878,2099.4094,3272.4192,0.1382,0.0795,0.0175,9357076.0,20718694.0,7506.556983779999,4881.33679594,1.5378076329466752
5029.5,25.1618,0.0716,2.3251,1920.4387,717.9642,3124.8113,2099.4094,3272.8906,0.0909,0.1052,0.0996,4624862.5,41287060.0,7265.49875363,4881.33679594,1.4884239824781198
5030.0,25.1618,0.0716,2.3251,1920.4387,972.5435,3065.1982,1959.7197,3273.3306,0.0909,0.1052,0.0996,6908736.5,31655544.0,7126.89233482,4556.54427447,1.5641003149583075
5030.5,19.5588,0.0646,2.2876,1898.7169,972.5435,2985.2275,1987.3712,3273.7788,0.1481,0.0793,0.0216,9416823.0,18609320.0,6829.006428999999,4546.31035712,1.5020986014087352
5031.0,19.5588,0.0646,2.283,1898.7169,1157.6012,3029.2034,1985.4119,3274.1951,0.1481,0.0793,0.0216,7792376.0,20016876.0,6915.6713622,4532.6953677,1.5257304542196004
5031.5,19.7023,0.0646,2.2758,1950.0,1199.9337,2968.4033,1987.3712,3274.6206,0.1581,0.0496,0.0,4724230.0,20456558.0,6755.492230139999,4522.85937696,1.4936330465088756
5032.0,19.7023,0.0646,2.2755,1950.0,1242.7341,3029.2034,1985.4119,3275.0703,0.1581,0.0496,0.0,4740578.5,20409740.0,6892.9523367,4517.80477845,1.5257304542196004
5032.5,19.6777,0.0651,2.29,1950.0,1199.9337,2968.4033,1987.3712,3275.5317,0.1379,0.0568,0.0054,5408780.0,25676318.0,6797.643557,4551.080048,1.4936330465088756
5033.0,19.6777,0.0651,2.3105,1950.0,1160.7085,3088.1582,2043.8893,3275.9917,0.1379,0.0568,0.0054,3918430.0,24685916.0,7135.1895211,4722.406227650001,1.5109224359655877
5033.5,19.6777,0.0635,2.3047,1950.0,1199.9337,3088.1582,2043.8893,3276.4336,0.136,0.0647,0.0073,7814763.5,20343356.0,7117.27820354,4710.55166971,1.5109224359655877
5034.0,19.6777,0.0635,2.3047,1950.0,1204.9216,3088.1582,2043.8893,3276.8989,0.136,0.0647,0.0073,6276865.5,22188630.0,7117.27820354,4710.55166971,1.5109224359655877
5034.5,27.0784,0.0635,2.2763,1810.6412,1160.7085,3088.1582,2043.8893,3277.3733,0.1434,0.0553,0.0,7038514.0,18848932.0,7029.57451066,4652.5052135900005,1.5109224359655877
5035.0,27.0784,0.0635,2.2927,1810.6412,1160.7085,3131.1675,2078.8301,3277.7952,0.1434,0.0553,0.0,6103344.0,22715428.0,7178.82772725,4766.13377027,1.5062161645629433
5035.5,27.0784,0.0517,2.2927,399.8899,726.8329,3131.1675,2078.8301,3278.2087,0.0691,0.242,0.1355,13147212.0,40849304.0,7178.82772725,4766.13377027,1.5062161645629433
5036.0,27.0784,0.0517,2.2927,399.8899,726.8329,3131.1675,2078.8301,3278.6416,0.0691,0.242,0.1355,12796339.0,42029652.0,7178.82772725,4766.13377027,1.5062161645629433
5036.5,16.6733,0.0526,2.2917,1346.0608,726.8329,3208.1489,2082.7788,3279.0564,0.1646,0.0613,0.0,2780432.5,19671528.0,7352.11483413,4773.10417596,1.540321468607228
5037.0,16.6733,0.0526,2.2917,1346.0608,981.6334,3022.7329,1966.3693,3279.457,0.1646,0.0613,0.0,7015283.0,19324206.0,6927.19698693,4506.32852481,1.537215262667089
5037.5,16.2588,0.0416,2.2507,1950.0,1047.6027,2893.8816,1966.3693,3279.8589,0.145,0.0564,0.0,8488292.0,22781834.0,6513.259317120001,4425.70738351,1.4716877445147256
5038.0,16.2588,0.0416,2.2398,1950.0,1434.7344,2893.8816,1877.0389,3280.2478,0.145,0.0564,0.0,7024237.0,18635784.0,6481.71600768,4204.191728219999,1.541727025476137
5038.5,14.4183,0.0205,2.2917,1919.8997,1653.4486,2893.8816,1877.0389,3280.6272,0.1721,0.0424,0.0,6217413.0,15959381.0,6631.908462720001,4301.610047130001,1.541727025476137
5039.0,14.4183,0.0205,2.2766,1919.8997,1653.4486,2893.8816,1877.0389,3281.0083,0.1721,0.0424,0.0,5175322.5,15366342.0,6588.210850560001,4273.26675974,1.541727025476137
5039.5,14.8972,0.04,2.2766,1950.0,1434.7344,2929.1292,1899.0189,3281.4084,0.1503,0.0542,0.0,7385130.5,19479062.0,6668.45553672,4323.306427740001,1.542443416439931
5040.0,14.8972,0.04,2.3125,1950.0,1005.2697,2932.157,1889.2297,3281.842,0.1503,0.0542,0.0,7562647.5,18498582.0,6780.6130625000005,4368.84368125,1.5520383783930563
5040.5,17.3222,0.04,2.3371,863.92,325.7991,3174.6018,2132.7134,3282.2773,0.1355,0.1572,0.0,5359155.0,24843894.0,7419.361866779999,4984.36448714,1.488527150436622
5041.0,17.3222,0.04,2.3125,863.92,152.0167,3339.0139,2183.6423,3282.7241,0.1355,0.1572,0.0,8622866.0,25499686.0,7721.46964375,5049.67281875,1.5291029579340902
5041.5,66.4236,0.0498,2.5129,24.5853,46.3146,4250.9312,2529.459,3283.1631,0.051,1.0,0.3485,33303604.0,40401640.0,10682.16501248,6356.2775211,1.6805693233217065
5042.0,66.4236,0.0498,2.559,24.5853,46.3146,4255.6094,2529.459,3283.5896,0.051,1.0,0.3485,34198684.0,45177172.0,10890.104454600001,6472.885581,1.682418809713856
5042.5,112.2678,0.0704,2.5361,92.9591,46.3146,4361.2021,2626.5676,3284.0186,0.0559,1.0,0.2297,25550304.0,56863304.0,11060.444645810001,6661.238090359999,1.6604187533570431
5043.0,112.2678,0.0704,2.5324,92.9591,71.3402,4653.3921,2973.3506,3284.4248,0.0559,1.0,0.2297,34397572.0,40873988.0,11784.25015404,7529.7130594400005,1.5650330976777511
5043.5,114.8042,0.0704,2.5361,118.847,71.3402,4653.3921,2973.3506,3284.793,0.0342,1.0,0.3413,18840370.0,78963816.0,11801.467704809998,7540.71445666,1.5650330976777511
5044.0,114.8042,0.0704,2.5579,118.847,71.3402,4439.8232,2779.1558,3285.1084,0.0342,1.0,0.3413,30204516.0,61970520.0,11356.62376328,7108.80262082,1.5975438296766233
5044.5,114.8042,0.0704,2.5293,45.6408,37.4494,4439.8232,2779.1558,3285.4275,0.0566,1.0,0.4182,32253072.0,44382620.0,11229.64481976,7029.318764940001,1.5975438296766233
5045.0,114.8042,0.0704,2.5249,45.6408,37.4494,4439.8232,2779.1558,3285.7473,0.0566,1.0,0.4182,27186650.0,49238112.0,11210.10959768,7017.0904794200005,1.5975438296766233
5045.5,35.0872,0.0696,2.514,128.2569,37.4494,4368.562,2752.6941,3286.0718,0.0626,1.0,0.2641,29427170.0,45596184.0,10982.564868,6920.2729674,1.5870132464046767
5046.0,35.0872,0.0696,2.5331,128.2569,129.9262,4368.562,2752.6941,3286.415,0.0626,1.0,0.2641,26543128.0,57362896.0,11066.0044022,6972.849424710001,1.5870132464046767
5046.5,34.9836,0.0696,2.4975,799.4177,129.9262,4176.2915,2685.9253,3286.7625,0.0736,0.2099,0.1206,14263649.0,47263512.0,10430.28802125,6708.09843675,1.5548799886579125
5047.0,34.9836,0.0696,2.4348,799.4177,165.3413,3931.9968,2642.5283,3287.0793,0.0736,0.2099,0.1206,8861110.0,41397788.0,9573.62580864,6434.02790484,1.4879677163722334
5047.5,43.8005,0.0701,2.4307,749.7787,250.2964,3741.5205,2491.0728,3287.4124,0.0874,0.2855,0.1325,9382743.0,36662984.0,9094.51387935,6055.0506549599995,1.5019715602049046
5048.0,43.8005,0.0701,2.4342,749.7787,304.4336,3659.0798,2387.9656,3287.7429,0.0874,0.2855,0.1325,14401508.0,32466766.0,8906.932049160001,5812.78586352,1.5323000465333336
5048.5,43.8005,0.0701,2.411,906.8545,299.4988,3698.5364,2351.394,3288.0771,0.0936,0.2022,0.1387,15236156.0,32140216.0,8917.1712604,5669.210934,1.572912238442388
5049.0,43.8005,0.0701,2.403,906.8545,304.4336,3640.4631,2340.7708,3288.4666,0.0936,0.2022,0.1387,10672322.0,32927822.0,8748.0328293,5624.872232399999,1.5552411624410216
5049.5,32.0702,0.0624,2.411,304.7314,342.8105,3548.5803,2306.7524,3288.8218,0.0989,0.1577,0.0904,7117779.0,29614670.0,8555.627103300001,5561.5800364,1.5383446875356022
5050.0,32.0702,0.0624,2.4243,304.7314,569.209,3347.2917,2226.7329,3289.1555,0.0989,0.1577,0.0904,11461785.0,31273272.0,8114.839268310001,5398.26856947,1.5032300012273587
5050.5,17.8435,0.0612,2.3558,1521.4265,622.9697,3317.3557,2180.0879,3289.4851,0.1156,0.0708,0.0231,8320643.5,26376750.0,7815.02655806,5135.85107482,1.5216614431005282
5051.0,17.8435,0.0612,2.3824,1521.4265,642.2374,3347.2917,2180.0845,3289.7561,0.1156,0.0708,0.0231,9641956.0,26975106.0,7974.587746080001,5193.8333128,1.535395394077615
5051.5,17.8435,0.0612,2.3272,1565.6279,642.2374,3197.0796,2123.1997,3290.0356,0.1433,0.0786,0.0,7055711.5,23199942.0,7440.24364512,4941.11034184,1.5057837470493236
5052.0,17.8435,0.0612,2.3476,1565.6279,622.9697,3197.0796,2123.1997,3290.3284,0.1433,0.0786,0.0,5823929.0,21074212.0,7505.46406896,4984.42361572,1.5057837470493236
5052.5,18.2691,0.061,2.3595,1858.813,614.878,3141.6675,2069.6985,3290.5991,0.1282,0.0875,0.017,6710614.0,25097228.0,7412.764466250001,4883.45361075,1.5179348586279595
5053.0,18.2691,0.061,2.3476,1858.813,599.1018,3032.667,1982.0027,3290.8347,0.1282,0.0875,0.017,7503523.5,27360876.0,7119.4890491999995,4652.94953852,1.530102355561877
5053.5,19.7346,0.0633,2.341,1924.9939,532.7103,3197.0796,2123.1997,3291.0806,0.14,0.0985,0.0084,7360164.5,21520108.0,7484.363343600001,4970.410497700001,1.5057837470493236
5054.0,19.7346,0.0633,2.3383,1924.9939,520.3825,3219.021,2104.8335,3291.3784,0.14,0.0985,0.0084,5972871.0,18432508.0,7527.0368043,4921.73217305,1.5293470956253783
5054.5,19.7346,0.0633,2.3639,1939.7859,520.3825,3044.2422,1981.6641,3291.6899,0.1163,0.102,0.0467,7968676.5,28754266.0,7196.28413658,4684.45576599,1.536204950172938
5055.0,19.7346,0.0633,2.3543,1939.7859,520.3825,3044.2422,1957.5697,3292.0115,0.1163,0.102,0.0467,8322415.5,24556960.0,7167.05941146,4608.70634471,1.5551130567662548
5055.5,20.4387,0.0624,2.3449,1950.0,520.3825,3219.021,2104.8335,3292.3245,0.1382,0.0919,0.0,8815363.0,21070412.0,7548.2823429,4935.6240741500005,1.5293470956253783
5056.0,20.4387,0.0624,2.3351,1950.0,520.3825,3044.2422,1957.5697,3292.5898,0.1382,0.0919,0.0,7289449.0,20241986.0,7108.6099612200005,4571.121006470001,1.5551130567662548
5056.5,18.9942,0.0624,2.3377,1921.0657,484.1956,3044.2422,1957.5697,3292.8867,0.1211,0.0984,0.0281,7199168.5,26186118.0,7116.52499094,4576.21068769,1.5551130567662548
5057.0,18.9942,0.0624,2.3377,1921.0657,438.0088,3120.2969,2013.9303,3293.2207,0.1211,0.0984,0.0281,6694074.0,21176296.0,7294.318063129999,4707.96486231,1.549356946464334
5057.5,18.9942,0.0665,2.3752,917.615,382.309,3120.2969,2072.7039,3293.552,0.134,0.117,0.0161,8871450.0,22150546.0,7411.3291968799995,4923.08630328,1.5054233747521775
5058.0,18.9942,0.0665,2.3804,917.615,262.3187,3156.5288,2072.7039,3293.8889,0.134,0.117,0.0161,7770893.0,24342142.0,7513.80115552,4933.864363559999,1.522903874499392
5058.5,21.4742,0.0647,2.3839,477.2023,234.4653,3272.7891,2099.8772,3294.2195,0.1135,0.1709,0.0575,12550038.0,27198754.0,7802.0019354900005,5005.89725708,1.558562138776496
5059.0,21.4742,0.0647,2.3933,477.2023,234.4653,3272.7891,2099.8772,3294.5259,0.1135,0.1709,0.0575,5489285.0,31288480.0,7832.76615303,5025.63610276,1.558562138776496
5059.5,22.2179,0.0647,2.3499,542.5184,234.4653,3272.7891,2176.2102,3294.8464,0.1362,0.1488,0.0209,10448549.0,24349012.0,7690.727106089999,5113.876348979999,1.5038938334173786
5060.0,22.2179,0.0647,2.3629,542.5184,285.8203,3287.2236,2172.5913,3295.1809,0.1362,0.1488,0.0209,5331211.5,21954966.0,7767.380644439999,5133.615982769999,1.513042789041823
5060.5,22.2179,0.0404,2.3629,1629.1189,346.121,3302.9063,2137.0195,3295.5081,0.1172,0.1575,0.015,8025170.5,26440880.0,7804.43729627,5049.563376549999,1.5455667578138619
5061.0,22.2179,0.0404,2.3892,1629.1189,377.175,3287.2236,2172.5913,3295.8442,0.1172,0.1575,0.015,7795005.0,26944510.0,7853.83462512,5190.75513396,1.513042789041823
5061.5,21.8386,0.0388,2.3716,1814.7313,377.175,3329.9102,2172.5913,3296.1497,0.1189,0.1062,0.0,10993628.0,25686254.0,7897.21503032,5152.51752708,1.532690570932508
5062.0,21.8386,0.0388,2.3695,1814.7313,346.121,3348.0442,2160.5449,3296.4011,0.1189,0.1062,0.0,10519102.0,26209192.0,7933.190731899999,5119.41114055,1.5496295402146005
5062.5,20.5326,0.0386,2.3407,650.0551,275.1373,3311.0967,2160.5449,3296.6738,0.1304,0.1556,0.0,7531673.5,26266584.0,7750.28404569,5057.187447429999,1.5325285301869913
5063.0,20.5326,0.0386,2.352,650.0551,137.1983,3348.0442,2189.5935,3297.0173,0.1304,0.1556,0.0,8245247.0,25167294.0,7874.599958399999,5149.923911999999,1.5290711266725991
5063.5,20.5326,0.0541,2.4262,189.5805,87.6126,3420.6223,2261.0681,3297.3445,0.1023,0.2897,0.0588,11481841.0,30095190.0,8299.113824260001,5485.80342422,1.5128347085167404
5064.0,20.5326,0.0541,2.4273,189.5805,79.3574,3420.6223,2280.3716999999997,3297.6628,0.1023,0.2897,0.0588,6620210.5,31158470.0,8302.87650879,5535.146227409999,1.5000283944937576
5064.5,20.5326,0.0558,2.4273,40.9342,72.6711,3420.6223,2299.6753,3297.6628,0.1282,0.273,0.0063,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5065.0,20.5326,0.0558,2.4273,40.9342,54.113,3420.6223,2299.6753,3297.6628,0.1282,0.273,0.0063,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5065.5,17.2954,0.0555,2.4273,75.4855,36.8999,3420.6223,2299.6753,3297.6628,0.0998,0.4676,0.0545,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5066.0,17.2954,0.0555,2.4273,75.4855,30.7679,3420.6223,2299.6753,3297.6628,0.0998,0.4676,0.0545,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5066.5,13.6724,0.0493,2.4273,108.3296,30.7679,3420.6223,2299.6753,3297.6628,0.1067,0.4682,0.052,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5067.0,13.6724,0.0493,2.4273,108.3296,30.7679,3420.6223,2299.6753,3297.6628,0.1067,0.4682,0.052,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5067.5,13.2929,0.045,2.4273,105.0291,32.5797,3420.6223,2299.6753,3297.6628,0.1171,0.401,0.0075,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5068.0,13.2929,0.045,2.4273,105.0291,32.5797,3420.6223,2299.6753,3297.6628,0.1171,0.401,0.0075,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5068.5,14.0106,0.044,2.4273,88.5554,32.5797,3420.6223,2299.6753,3297.6628,0.1144,0.4217,0.0112,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5069.0,14.0106,0.044,2.4273,88.5554,30.7382,3420.6223,2299.6753,3297.6628,0.1144,0.4217,0.0112,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5069.5,49.7417,0.0618,2.4273,101.1616,29.8833,3420.6223,2299.6753,3297.6628,0.0767,0.91,0.2541,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5070.0,49.7417,0.0618,2.4273,101.1616,29.8833,3420.6223,2299.6753,3297.6628,0.0767,0.91,0.2541,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5070.5,55.8057,0.1009,2.4273,129.5356,29.8833,3420.6223,2299.6753,3297.6628,0.0999,0.4659,0.0804,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5071.0,55.8057,0.1009,2.4273,129.5356,38.0928,3420.6223,2299.6753,3297.6628,0.0999,0.4659,0.0804,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5071.5,55.8057,0.0698,2.4273,137.03,38.0928,3420.6223,2299.6753,3297.6628,0.0578,1.0,0.4263,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5072.0,55.8057,0.0698,2.4273,137.03,38.0928,3420.6223,2299.6753,3297.6628,0.0578,1.0,0.4263,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5072.5,33.6562,0.0698,2.4273,106.4248,29.042,3420.6223,2299.6753,3297.6628,0.0892,0.6013,0.1262,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5073.0,33.6562,0.0698,2.4273,106.4248,27.0701,3420.6223,2299.6753,3297.6628,0.0892,0.6013,0.1262,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5073.5,28.9207,0.0603,2.4273,143.9743,27.0701,3420.6223,2299.6753,3297.6628,0.1033,0.5125,0.0694,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5074.0,28.9207,0.0603,2.4273,143.9743,24.0993,3420.6223,2299.6753,3297.6628,0.1033,0.5125,0.0694,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5074.5,22.2654,0.0571,2.4273,158.7449,24.0993,3420.6223,2299.6753,3297.6628,0.0995,0.5558,0.071,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5075.0,22.2654,0.0571,2.4273,158.7449,20.2931,3420.6223,2299.6753,3297.6628,0.0995,0.5558,0.071,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5075.5,19.4931,0.055,2.4273,156.4962,13.3271,3420.6223,2299.6753,3297.6628,0.0808,0.9307,0.1119,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5076.0,19.4931,0.055,2.4273,156.4962,12.8168,3420.6223,2299.6753,3297.6628,0.0808,0.9307,0.1119,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5076.5,11.5451,0.0584,2.4273,105.2527,12.712,3420.6223,2299.6753,3297.6628,0.1255,0.6176,0.0177,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5077.0,11.5451,0.0584,2.4273,105.2527,12.8168,3420.6223,2299.6753,3297.6628,0.1255,0.6176,0.0177,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
5077.5,10.9466,0.0584,2.4273,38.2376,12.8168,3420.6223,2299.6753,3297.6628,0.1289,0.5577,0.0199,6620210.5,31158470.0,8302.87650879,5582.0018556899995,1.4874370742687022
